TailMin,Slope8Min,Slope24Min,Slope50Min,Gap824Min,Gap2450Min,BodyDistance8Min,BarDistance8Min,CloseExtensionMin,PriorStreakMin,DevN,DevTarget,DevRate,HoldN,HoldTarget,HoldRate
3,39,39,10,3,1.5,0,-5,2,1,530,386,72.83,630,464,73.65
3,39,39,10,3,1.5,0,-5,2,2,409,297,72.62,479,360,75.16
3,39,39,10,3,1.5,0,0,0,0,646,468,72.45,719,541,75.24
3,39,39,10,3,1.5,0,0,0,1,605,435,71.9,675,504,74.67
3,39,39,10,3,1.5,0,0,0,2,484,347,71.69,532,405,76.13
3,39,39,10,3,1.5,0,0,1,0,637,459,72.06,707,530,74.96
3,39,39,10,3,1.5,0,0,1,1,605,435,71.9,675,504,74.67
3,39,39,10,3,1.5,0,0,1,2,484,347,71.69,532,405,76.13
3,39,39,10,3,1.5,0,0,2,0,503,364,72.37,589,435,73.85
3,39,39,10,3,1.5,0,0,2,1,503,364,72.37,589,435,73.85
3,39,39,10,3,1.5,0,0,2,2,399,290,72.68,465,351,75.48
3,39,39,10,3,1.5,0,1,0,0,546,388,71.06,590,444,75.25
3,39,39,10,3,1.5,0,1,0,1,523,368,70.36,572,428,74.83
3,39,39,10,3,1.5,0,1,0,2,443,314,70.88,484,367,75.83
3,39,39,10,3,1.5,0,1,1,0,542,384,70.85,589,443,75.21
3,39,39,10,3,1.5,0,1,1,1,523,368,70.36,572,428,74.83
3,39,39,10,3,1.5,0,1,1,2,443,314,70.88,484,367,75.83
3,39,39,10,3,1.5,0,1,2,0,443,315,71.11,508,376,74.02
3,39,39,10,3,1.5,0,1,2,1,443,315,71.11,508,376,74.02
3,39,39,10,3,1.5,0,1,2,2,373,270,72.39,429,324,75.52
3,39,39,10,3,1.5,0,3,0,0,255,186,72.94,302,229,75.83
3,39,39,10,3,1.5,0,3,0,1,252,184,73.02,302,229,75.83
3,39,39,10,3,1.5,0,3,0,2,242,176,72.73,284,216,76.06
3,39,39,10,3,1.5,0,3,1,0,255,186,72.94,302,229,75.83
3,39,39,10,3,1.5,0,3,1,1,252,184,73.02,302,229,75.83
3,39,39,10,3,1.5,0,3,1,2,242,176,72.73,284,216,76.06
3,39,39,10,3,1.5,0,3,2,0,220,163,74.09,272,205,75.37
3,39,39,10,3,1.5,0,3,2,1,220,163,74.09,272,205,75.37
3,39,39,10,3,1.5,0,3,2,2,211,156,73.93,256,194,75.78
3,39,39,10,3,1.5,0,5,0,0,68,49,72.06,101,78,77.23
3,39,39,10,3,1.5,0,5,0,1,68,49,72.06,101,78,77.23
3,39,39,10,3,1.5,0,5,0,2,67,49,73.13,99,76,76.77
3,39,39,10,3,1.5,0,5,1,0,68,49,72.06,101,78,77.23
3,39,39,10,3,1.5,0,5,1,1,68,49,72.06,101,78,77.23
3,39,39,10,3,1.5,0,5,1,2,67,49,73.13,99,76,76.77
3,39,39,10,3,1.5,0,5,2,0,60,44,73.33,92,70,76.09
3,39,39,10,3,1.5,0,5,2,1,60,44,73.33,92,70,76.09
3,39,39,10,3,1.5,0,5,2,2,59,44,74.58,91,69,75.82
3,39,39,10,3,1.5,1,-5,0,0,789,569,72.12,895,666,74.41
3,39,39,10,3,1.5,1,-5,0,1,660,477,72.27,747,559,74.83
3,39,39,10,3,1.5,1,-5,0,2,502,361,71.91,560,425,75.89
3,39,39,10,3,1.5,1,-5,1,0,741,532,71.79,834,623,74.7
3,39,39,10,3,1.5,1,-5,1,1,658,476,72.34,743,555,74.7
3,39,39,10,3,1.5,1,-5,1,2,501,360,71.86,558,423,75.81
3,39,39,10,3,1.5,1,-5,2,0,530,386,72.83,630,464,73.65
3,39,39,10,3,1.5,1,-5,2,1,530,386,72.83,630,464,73.65
3,39,39,10,3,1.5,1,-5,2,2,409,297,72.62,479,360,75.16
3,39,39,10,3,1.5,1,0,0,0,646,468,72.45,719,541,75.24
3,39,39,10,3,1.5,1,0,0,1,605,435,71.9,675,504,74.67
3,39,39,10,3,1.5,1,0,0,2,484,347,71.69,532,405,76.13
3,39,39,10,3,1.5,1,0,1,0,637,459,72.06,707,530,74.96
3,39,39,10,3,1.5,1,0,1,1,605,435,71.9,675,504,74.67
3,39,39,10,3,1.5,1,0,1,2,484,347,71.69,532,405,76.13
3,39,39,10,3,1.5,1,0,2,0,503,364,72.37,589,435,73.85
3,39,39,10,3,1.5,1,0,2,1,503,364,72.37,589,435,73.85
3,39,39,10,3,1.5,1,0,2,2,399,290,72.68,465,351,75.48
3,39,39,10,3,1.5,1,1,0,0,546,388,71.06,590,444,75.25
3,39,39,10,3,1.5,1,1,0,1,523,368,70.36,572,428,74.83
3,39,39,10,3,1.5,1,1,0,2,443,314,70.88,484,367,75.83
3,39,39,10,3,1.5,1,1,1,0,542,384,70.85,589,443,75.21
3,39,39,10,3,1.5,1,1,1,1,523,368,70.36,572,428,74.83
3,39,39,10,3,1.5,1,1,1,2,443,314,70.88,484,367,75.83
3,39,39,10,3,1.5,1,1,2,0,443,315,71.11,508,376,74.02
3,39,39,10,3,1.5,1,1,2,1,443,315,71.11,508,376,74.02
3,39,39,10,3,1.5,1,1,2,2,373,270,72.39,429,324,75.52
3,39,39,10,3,1.5,1,3,0,0,255,186,72.94,302,229,75.83
3,39,39,10,3,1.5,1,3,0,1,252,184,73.02,302,229,75.83
3,39,39,10,3,1.5,1,3,0,2,242,176,72.73,284,216,76.06
3,39,39,10,3,1.5,1,3,1,0,255,186,72.94,302,229,75.83
3,39,39,10,3,1.5,1,3,1,1,252,184,73.02,302,229,75.83
3,39,39,10,3,1.5,1,3,1,2,242,176,72.73,284,216,76.06
3,39,39,10,3,1.5,1,3,2,0,220,163,74.09,272,205,75.37
3,39,39,10,3,1.5,1,3,2,1,220,163,74.09,272,205,75.37
3,39,39,10,3,1.5,1,3,2,2,211,156,73.93,256,194,75.78
3,39,39,10,3,1.5,1,5,0,0,68,49,72.06,101,78,77.23
3,39,39,10,3,1.5,1,5,0,1,68,49,72.06,101,78,77.23
3,39,39,10,3,1.5,1,5,0,2,67,49,73.13,99,76,76.77
3,39,39,10,3,1.5,1,5,1,0,68,49,72.06,101,78,77.23
3,39,39,10,3,1.5,1,5,1,1,68,49,72.06,101,78,77.23
3,39,39,10,3,1.5,1,5,1,2,67,49,73.13,99,76,76.77
3,39,39,10,3,1.5,1,5,2,0,60,44,73.33,92,70,76.09
3,39,39,10,3,1.5,1,5,2,1,60,44,73.33,92,70,76.09
3,39,39,10,3,1.5,1,5,2,2,59,44,74.58,91,69,75.82
3,39,39,10,3,1.5,3,-5,0,0,695,504,72.52,776,586,75.52
3,39,39,10,3,1.5,3,-5,0,1,645,464,71.94,722,543,75.21
3,39,39,10,3,1.5,3,-5,0,2,495,355,71.72,551,421,76.41
3,39,39,10,3,1.5,3,-5,1,0,677,488,72.08,752,567,75.4
3,39,39,10,3,1.5,3,-5,1,1,645,464,71.94,720,541,75.14
3,39,39,10,3,1.5,3,-5,1,2,495,355,71.72,549,419,76.32
3,39,39,10,3,1.5,3,-5,2,0,520,377,72.5,611,452,73.98
3,39,39,10,3,1.5,3,-5,2,1,520,377,72.5,611,452,73.98
3,39,39,10,3,1.5,3,-5,2,2,404,293,72.52,473,357,75.48
3,39,39,10,3,1.5,3,0,0,0,646,468,72.45,719,541,75.24
3,39,39,10,3,1.5,3,0,0,1,605,435,71.9,675,504,74.67
3,39,39,10,3,1.5,3,0,0,2,484,347,71.69,532,405,76.13
3,39,39,10,3,1.5,3,0,1,0,637,459,72.06,707,530,74.96
3,39,39,10,3,1.5,3,0,1,1,605,435,71.9,675,504,74.67
3,39,39,10,3,1.5,3,0,1,2,484,347,71.69,532,405,76.13
3,39,39,10,3,1.5,3,0,2,0,503,364,72.37,589,435,73.85
3,39,39,10,3,1.5,3,0,2,1,503,364,72.37,589,435,73.85
3,39,39,10,3,1.5,3,0,2,2,399,290,72.68,465,351,75.48
3,39,39,10,3,1.5,3,1,0,0,546,388,71.06,590,444,75.25
3,39,39,10,3,1.5,3,1,0,1,523,368,70.36,572,428,74.83
3,39,39,10,3,1.5,3,1,0,2,443,314,70.88,484,367,75.83
3,39,39,10,3,1.5,3,1,1,0,542,384,70.85,589,443,75.21
3,39,39,10,3,1.5,3,1,1,1,523,368,70.36,572,428,74.83
3,39,39,10,3,1.5,3,1,1,2,443,314,70.88,484,367,75.83
3,39,39,10,3,1.5,3,1,2,0,443,315,71.11,508,376,74.02
3,39,39,10,3,1.5,3,1,2,1,443,315,71.11,508,376,74.02
3,39,39,10,3,1.5,3,1,2,2,373,270,72.39,429,324,75.52
3,39,39,10,3,1.5,3,3,0,0,255,186,72.94,302,229,75.83
3,39,39,10,3,1.5,3,3,0,1,252,184,73.02,302,229,75.83
3,39,39,10,3,1.5,3,3,0,2,242,176,72.73,284,216,76.06
3,39,39,10,3,1.5,3,3,1,0,255,186,72.94,302,229,75.83
3,39,39,10,3,1.5,3,3,1,1,252,184,73.02,302,229,75.83
3,39,39,10,3,1.5,3,3,1,2,242,176,72.73,284,216,76.06
3,39,39,10,3,1.5,3,3,2,0,220,163,74.09,272,205,75.37
3,39,39,10,3,1.5,3,3,2,1,220,163,74.09,272,205,75.37
3,39,39,10,3,1.5,3,3,2,2,211,156,73.93,256,194,75.78
3,39,39,10,3,1.5,3,5,0,0,68,49,72.06,101,78,77.23
3,39,39,10,3,1.5,3,5,0,1,68,49,72.06,101,78,77.23
3,39,39,10,3,1.5,3,5,0,2,67,49,73.13,99,76,76.77
3,39,39,10,3,1.5,3,5,1,0,68,49,72.06,101,78,77.23
3,39,39,10,3,1.5,3,5,1,1,68,49,72.06,101,78,77.23
3,39,39,10,3,1.5,3,5,1,2,67,49,73.13,99,76,76.77
3,39,39,10,3,1.5,3,5,2,0,60,44,73.33,92,70,76.09
3,39,39,10,3,1.5,3,5,2,1,60,44,73.33,92,70,76.09
3,39,39,10,3,1.5,3,5,2,2,59,44,74.58,91,69,75.82
3,39,39,10,3,1.5,5,-5,0,0,508,362,71.26,531,394,74.2
3,39,39,10,3,1.5,5,-5,0,1,494,351,71.05,526,390,74.14
3,39,39,10,3,1.5,5,-5,0,2,424,300,70.75,455,344,75.6
3,39,39,10,3,1.5,5,-5,1,0,504,358,71.03,530,393,74.15
3,39,39,10,3,1.5,5,-5,1,1,494,351,71.05,526,390,74.14
3,39,39,10,3,1.5,5,-5,1,2,424,300,70.75,455,344,75.6
3,39,39,10,3,1.5,5,-5,2,0,392,280,71.43,441,321,72.79
3,39,39,10,3,1.5,5,-5,2,1,392,280,71.43,441,321,72.79
3,39,39,10,3,1.5,5,-5,2,2,339,243,71.68,388,290,74.74
3,39,39,10,3,1.5,5,0,0,0,508,362,71.26,531,394,74.2
3,39,39,10,3,1.5,5,0,0,1,494,351,71.05,526,390,74.14
3,39,39,10,3,1.5,5,0,0,2,424,300,70.75,455,344,75.6
3,39,39,10,3,1.5,5,0,1,0,504,358,71.03,530,393,74.15
3,39,39,10,3,1.5,5,0,1,1,494,351,71.05,526,390,74.14
3,39,39,10,3,1.5,5,0,1,2,424,300,70.75,455,344,75.6
3,39,39,10,3,1.5,5,0,2,0,392,280,71.43,441,321,72.79
3,39,39,10,3,1.5,5,0,2,1,392,280,71.43,441,321,72.79
3,39,39,10,3,1.5,5,0,2,2,339,243,71.68,388,290,74.74
3,39,39,10,3,1.5,5,1,0,0,486,344,70.78,510,377,73.92
3,39,39,10,3,1.5,5,1,0,1,472,333,70.55,505,373,73.86
3,39,39,10,3,1.5,5,1,0,2,409,287,70.17,443,333,75.17
3,39,39,10,3,1.5,5,1,1,0,482,340,70.54,509,376,73.87
3,39,39,10,3,1.5,5,1,1,1,472,333,70.55,505,373,73.86
3,39,39,10,3,1.5,5,1,1,2,409,287,70.17,443,333,75.17
3,39,39,10,3,1.5,5,1,2,0,392,280,71.43,441,321,72.79
3,39,39,10,3,1.5,5,1,2,1,392,280,71.43,441,321,72.79
3,39,39,10,3,1.5,5,1,2,2,339,243,71.68,388,290,74.74
3,39,39,10,3,1.5,5,3,0,0,255,186,72.94,302,229,75.83
3,39,39,10,3,1.5,5,3,0,1,252,184,73.02,302,229,75.83
3,39,39,10,3,1.5,5,3,0,2,242,176,72.73,284,216,76.06
3,39,39,10,3,1.5,5,3,1,0,255,186,72.94,302,229,75.83
3,39,39,10,3,1.5,5,3,1,1,252,184,73.02,302,229,75.83
3,39,39,10,3,1.5,5,3,1,2,242,176,72.73,284,216,76.06
3,39,39,10,3,1.5,5,3,2,0,220,163,74.09,272,205,75.37
3,39,39,10,3,1.5,5,3,2,1,220,163,74.09,272,205,75.37
3,39,39,10,3,1.5,5,3,2,2,211,156,73.93,256,194,75.78
3,39,39,10,3,1.5,5,5,0,0,68,49,72.06,101,78,77.23
3,39,39,10,3,1.5,5,5,0,1,68,49,72.06,101,78,77.23
3,39,39,10,3,1.5,5,5,0,2,67,49,73.13,99,76,76.77
3,39,39,10,3,1.5,5,5,1,0,68,49,72.06,101,78,77.23
3,39,39,10,3,1.5,5,5,1,1,68,49,72.06,101,78,77.23
3,39,39,10,3,1.5,5,5,1,2,67,49,73.13,99,76,76.77
3,39,39,10,3,1.5,5,5,2,0,60,44,73.33,92,70,76.09
3,39,39,10,3,1.5,5,5,2,1,60,44,73.33,92,70,76.09
3,39,39,10,3,1.5,5,5,2,2,59,44,74.58,91,69,75.82
3,39,39,10,3,3,0,-5,0,0,707,507,71.71,812,601,74.01
3,39,39,10,3,3,0,-5,0,1,559,402,71.91,650,487,74.92
3,39,39,10,3,3,0,-5,0,2,417,297,71.22,486,372,76.54
3,39,39,10,3,3,0,-5,1,0,655,467,71.3,748,556,74.33
3,39,39,10,3,3,0,-5,1,1,557,401,71.99,646,483,74.77
3,39,39,10,3,3,0,-5,1,2,416,296,71.15,484,370,76.45
3,39,39,10,3,3,0,-5,2,0,450,328,72.89,545,403,73.94
3,39,39,10,3,3,0,-5,2,1,450,328,72.89,545,403,73.94
3,39,39,10,3,3,0,-5,2,2,340,245,72.06,411,313,76.16
3,39,39,10,3,3,0,0,0,0,546,394,72.16,621,468,75.36
3,39,39,10,3,3,0,0,0,1,508,363,71.46,585,438,74.87
3,39,39,10,3,3,0,0,0,2,402,285,70.9,458,352,76.86
3,39,39,10,3,3,0,0,1,0,537,385,71.69,611,459,75.12
3,39,39,10,3,3,0,0,1,1,508,363,71.46,585,438,74.87
3,39,39,10,3,3,0,0,1,2,402,285,70.9,458,352,76.86
3,39,39,10,3,3,0,0,2,0,425,307,72.24,508,378,74.41
3,39,39,10,3,3,0,0,2,1,425,307,72.24,508,378,74.41
3,39,39,10,3,3,0,0,2,2,332,239,71.99,398,305,76.63
3,39,39,10,3,3,0,1,0,0,454,321,70.7,506,381,75.3
3,39,39,10,3,3,0,1,0,1,431,301,69.84,491,368,74.95
3,39,39,10,3,3,0,1,0,2,363,254,69.97,412,315,76.46
3,39,39,10,3,3,0,1,1,0,450,317,70.44,506,381,75.3
3,39,39,10,3,3,0,1,1,1,431,301,69.84,491,368,74.95
3,39,39,10,3,3,0,1,1,2,363,254,69.97,412,315,76.46
3,39,39,10,3,3,0,1,2,0,366,259,70.77,435,324,74.48
3,39,39,10,3,3,0,1,2,1,366,259,70.77,435,324,74.48
3,39,39,10,3,3,0,1,2,2,306,219,71.57,364,279,76.65
3,39,39,10,3,3,0,3,0,0,209,151,72.25,256,195,76.17
3,39,39,10,3,3,0,3,0,1,206,149,72.33,256,195,76.17
3,39,39,10,3,3,0,3,0,2,199,143,71.86,240,184,76.67
3,39,39,10,3,3,0,3,1,0,209,151,72.25,256,195,76.17
3,39,39,10,3,3,0,3,1,1,206,149,72.33,256,195,76.17
3,39,39,10,3,3,0,3,1,2,199,143,71.86,240,184,76.67
3,39,39,10,3,3,0,3,2,0,176,129,73.3,232,177,76.29
3,39,39,10,3,3,0,3,2,1,176,129,73.3,232,177,76.29
3,39,39,10,3,3,0,3,2,2,170,124,72.94,218,168,77.06
3,39,39,10,3,3,0,5,0,0,56,42,75.0,87,67,77.01
3,39,39,10,3,3,0,5,0,1,56,42,75.0,87,67,77.01
3,39,39,10,3,3,0,5,0,2,56,42,75.0,86,66,76.74
3,39,39,10,3,3,0,5,1,0,56,42,75.0,87,67,77.01
3,39,39,10,3,3,0,5,1,1,56,42,75.0,87,67,77.01
3,39,39,10,3,3,0,5,1,2,56,42,75.0,86,66,76.74
3,39,39,10,3,3,0,5,2,0,49,37,75.51,79,60,75.95
3,39,39,10,3,3,0,5,2,1,49,37,75.51,79,60,75.95
3,39,39,10,3,3,0,5,2,2,49,37,75.51,79,60,75.95
3,39,39,10,3,3,1,-5,0,0,672,484,72.02,778,579,74.42
3,39,39,10,3,3,1,-5,0,1,559,402,71.91,649,486,74.88
3,39,39,10,3,3,1,-5,0,2,417,297,71.22,485,371,76.49
3,39,39,10,3,3,1,-5,1,0,627,449,71.61,723,540,74.69
3,39,39,10,3,3,1,-5,1,1,557,401,71.99,645,482,74.73
3,39,39,10,3,3,1,-5,1,2,416,296,71.15,483,369,76.4
3,39,39,10,3,3,1,-5,2,0,450,328,72.89,545,403,73.94
3,39,39,10,3,3,1,-5,2,1,450,328,72.89,545,403,73.94
3,39,39,10,3,3,1,-5,2,2,340,245,72.06,411,313,76.16
3,39,39,10,3,3,1,0,0,0,546,394,72.16,621,468,75.36
3,39,39,10,3,3,1,0,0,1,508,363,71.46,585,438,74.87
3,39,39,10,3,3,1,0,0,2,402,285,70.9,458,352,76.86
3,39,39,10,3,3,1,0,1,0,537,385,71.69,611,459,75.12
3,39,39,10,3,3,1,0,1,1,508,363,71.46,585,438,74.87
3,39,39,10,3,3,1,0,1,2,402,285,70.9,458,352,76.86
3,39,39,10,3,3,1,0,2,0,425,307,72.24,508,378,74.41
3,39,39,10,3,3,1,0,2,1,425,307,72.24,508,378,74.41
3,39,39,10,3,3,1,0,2,2,332,239,71.99,398,305,76.63
3,39,39,10,3,3,1,1,0,0,454,321,70.7,506,381,75.3
3,39,39,10,3,3,1,1,0,1,431,301,69.84,491,368,74.95
3,39,39,10,3,3,1,1,0,2,363,254,69.97,412,315,76.46
3,39,39,10,3,3,1,1,1,0,450,317,70.44,506,381,75.3
3,39,39,10,3,3,1,1,1,1,431,301,69.84,491,368,74.95
3,39,39,10,3,3,1,1,1,2,363,254,69.97,412,315,76.46
3,39,39,10,3,3,1,1,2,0,366,259,70.77,435,324,74.48
3,39,39,10,3,3,1,1,2,1,366,259,70.77,435,324,74.48
3,39,39,10,3,3,1,1,2,2,306,219,71.57,364,279,76.65
3,39,39,10,3,3,1,3,0,0,209,151,72.25,256,195,76.17
3,39,39,10,3,3,1,3,0,1,206,149,72.33,256,195,76.17
3,39,39,10,3,3,1,3,0,2,199,143,71.86,240,184,76.67
3,39,39,10,3,3,1,3,1,0,209,151,72.25,256,195,76.17
3,39,39,10,3,3,1,3,1,1,206,149,72.33,256,195,76.17
3,39,39,10,3,3,1,3,1,2,199,143,71.86,240,184,76.67
3,39,39,10,3,3,1,3,2,0,176,129,73.3,232,177,76.29
3,39,39,10,3,3,1,3,2,1,176,129,73.3,232,177,76.29
3,39,39,10,3,3,1,3,2,2,170,124,72.94,218,168,77.06
3,39,39,10,3,3,1,5,0,0,56,42,75.0,87,67,77.01
3,39,39,10,3,3,1,5,0,1,56,42,75.0,87,67,77.01
3,39,39,10,3,3,1,5,0,2,56,42,75.0,86,66,76.74
3,39,39,10,3,3,1,5,1,0,56,42,75.0,87,67,77.01
3,39,39,10,3,3,1,5,1,1,56,42,75.0,87,67,77.01
3,39,39,10,3,3,1,5,1,2,56,42,75.0,86,66,76.74
3,39,39,10,3,3,1,5,2,0,49,37,75.51,79,60,75.95
3,39,39,10,3,3,1,5,2,1,49,37,75.51,79,60,75.95
3,39,39,10,3,3,1,5,2,2,49,37,75.51,79,60,75.95
3,39,39,10,3,3,3,-5,0,0,591,427,72.25,672,508,75.6
3,39,39,10,3,3,3,-5,0,1,545,390,71.56,626,472,75.4
3,39,39,10,3,3,3,-5,0,2,411,292,71.05,476,367,77.1
3,39,39,10,3,3,3,-5,1,0,574,412,71.78,650,491,75.54
3,39,39,10,3,3,3,-5,1,1,545,390,71.56,624,470,75.32
3,39,39,10,3,3,3,-5,1,2,411,292,71.05,474,365,77.0
3,39,39,10,3,3,3,-5,2,0,441,320,72.56,528,393,74.43
3,39,39,10,3,3,3,-5,2,1,441,320,72.56,528,393,74.43
3,39,39,10,3,3,3,-5,2,2,336,242,72.02,405,310,76.54
3,39,39,10,3,3,3,0,0,0,546,394,72.16,621,468,75.36
3,39,39,10,3,3,3,0,0,1,508,363,71.46,585,438,74.87
3,39,39,10,3,3,3,0,0,2,402,285,70.9,458,352,76.86
3,39,39,10,3,3,3,0,1,0,537,385,71.69,611,459,75.12
3,39,39,10,3,3,3,0,1,1,508,363,71.46,585,438,74.87
3,39,39,10,3,3,3,0,1,2,402,285,70.9,458,352,76.86
3,39,39,10,3,3,3,0,2,0,425,307,72.24,508,378,74.41
3,39,39,10,3,3,3,0,2,1,425,307,72.24,508,378,74.41
3,39,39,10,3,3,3,0,2,2,332,239,71.99,398,305,76.63
3,39,39,10,3,3,3,1,0,0,454,321,70.7,506,381,75.3
3,39,39,10,3,3,3,1,0,1,431,301,69.84,491,368,74.95
3,39,39,10,3,3,3,1,0,2,363,254,69.97,412,315,76.46
3,39,39,10,3,3,3,1,1,0,450,317,70.44,506,381,75.3
3,39,39,10,3,3,3,1,1,1,431,301,69.84,491,368,74.95
3,39,39,10,3,3,3,1,1,2,363,254,69.97,412,315,76.46
3,39,39,10,3,3,3,1,2,0,366,259,70.77,435,324,74.48
3,39,39,10,3,3,3,1,2,1,366,259,70.77,435,324,74.48
3,39,39,10,3,3,3,1,2,2,306,219,71.57,364,279,76.65
3,39,39,10,3,3,3,3,0,0,209,151,72.25,256,195,76.17
3,39,39,10,3,3,3,3,0,1,206,149,72.33,256,195,76.17
3,39,39,10,3,3,3,3,0,2,199,143,71.86,240,184,76.67
3,39,39,10,3,3,3,3,1,0,209,151,72.25,256,195,76.17
3,39,39,10,3,3,3,3,1,1,206,149,72.33,256,195,76.17
3,39,39,10,3,3,3,3,1,2,199,143,71.86,240,184,76.67
3,39,39,10,3,3,3,3,2,0,176,129,73.3,232,177,76.29
3,39,39,10,3,3,3,3,2,1,176,129,73.3,232,177,76.29
3,39,39,10,3,3,3,3,2,2,170,124,72.94,218,168,77.06
3,39,39,10,3,3,3,5,0,0,56,42,75.0,87,67,77.01
3,39,39,10,3,3,3,5,0,1,56,42,75.0,87,67,77.01
3,39,39,10,3,3,3,5,0,2,56,42,75.0,86,66,76.74
3,39,39,10,3,3,3,5,1,0,56,42,75.0,87,67,77.01
3,39,39,10,3,3,3,5,1,1,56,42,75.0,87,67,77.01
3,39,39,10,3,3,3,5,1,2,56,42,75.0,86,66,76.74
3,39,39,10,3,3,3,5,2,0,49,37,75.51,79,60,75.95
3,39,39,10,3,3,3,5,2,1,49,37,75.51,79,60,75.95
3,39,39,10,3,3,3,5,2,2,49,37,75.51,79,60,75.95
3,39,39,10,3,3,5,-5,0,0,420,297,70.71,456,338,74.12
3,39,39,10,3,3,5,-5,0,1,406,286,70.44,452,335,74.12
3,39,39,10,3,3,5,-5,0,2,347,242,69.74,389,296,76.09
3,39,39,10,3,3,5,-5,1,0,416,293,70.43,456,338,74.12
3,39,39,10,3,3,5,-5,1,1,406,286,70.44,452,335,74.12
3,39,39,10,3,3,5,-5,1,2,347,242,69.74,389,296,76.09
3,39,39,10,3,3,5,-5,2,0,323,230,71.21,376,275,73.14
3,39,39,10,3,3,5,-5,2,1,323,230,71.21,376,275,73.14
3,39,39,10,3,3,5,-5,2,2,277,196,70.76,329,249,75.68
3,39,39,10,3,3,5,0,0,0,420,297,70.71,456,338,74.12
3,39,39,10,3,3,5,0,0,1,406,286,70.44,452,335,74.12
3,39,39,10,3,3,5,0,0,2,347,242,69.74,389,296,76.09
3,39,39,10,3,3,5,0,1,0,416,293,70.43,456,338,74.12
3,39,39,10,3,3,5,0,1,1,406,286,70.44,452,335,74.12
3,39,39,10,3,3,5,0,1,2,347,242,69.74,389,296,76.09
3,39,39,10,3,3,5,0,2,0,323,230,71.21,376,275,73.14
3,39,39,10,3,3,5,0,2,1,323,230,71.21,376,275,73.14
3,39,39,10,3,3,5,0,2,2,277,196,70.76,329,249,75.68
3,39,39,10,3,3,5,1,0,0,402,283,70.4,436,322,73.85
3,39,39,10,3,3,5,1,0,1,388,272,70.1,432,319,73.84
3,39,39,10,3,3,5,1,0,2,334,231,69.16,377,285,75.6
3,39,39,10,3,3,5,1,1,0,398,279,70.1,436,322,73.85
3,39,39,10,3,3,5,1,1,1,388,272,70.1,432,319,73.84
3,39,39,10,3,3,5,1,1,2,334,231,69.16,377,285,75.6
3,39,39,10,3,3,5,1,2,0,323,230,71.21,376,275,73.14
3,39,39,10,3,3,5,1,2,1,323,230,71.21,376,275,73.14
3,39,39,10,3,3,5,1,2,2,277,196,70.76,329,249,75.68
3,39,39,10,3,3,5,3,0,0,209,151,72.25,256,195,76.17
3,39,39,10,3,3,5,3,0,1,206,149,72.33,256,195,76.17
3,39,39,10,3,3,5,3,0,2,199,143,71.86,240,184,76.67
3,39,39,10,3,3,5,3,1,0,209,151,72.25,256,195,76.17
3,39,39,10,3,3,5,3,1,1,206,149,72.33,256,195,76.17
3,39,39,10,3,3,5,3,1,2,199,143,71.86,240,184,76.67
3,39,39,10,3,3,5,3,2,0,176,129,73.3,232,177,76.29
3,39,39,10,3,3,5,3,2,1,176,129,73.3,232,177,76.29
3,39,39,10,3,3,5,3,2,2,170,124,72.94,218,168,77.06
3,39,39,10,3,3,5,5,0,0,56,42,75.0,87,67,77.01
3,39,39,10,3,3,5,5,0,1,56,42,75.0,87,67,77.01
3,39,39,10,3,3,5,5,0,2,56,42,75.0,86,66,76.74
3,39,39,10,3,3,5,5,1,0,56,42,75.0,87,67,77.01
3,39,39,10,3,3,5,5,1,1,56,42,75.0,87,67,77.01
3,39,39,10,3,3,5,5,1,2,56,42,75.0,86,66,76.74
3,39,39,10,3,3,5,5,2,0,49,37,75.51,79,60,75.95
3,39,39,10,3,3,5,5,2,1,49,37,75.51,79,60,75.95
3,39,39,10,3,3,5,5,2,2,49,37,75.51,79,60,75.95
3,39,39,10,5,1.5,0,-5,0,0,777,557,71.69,890,656,73.71
3,39,39,10,5,1.5,0,-5,0,1,619,445,71.89,712,530,74.44
3,39,39,10,5,1.5,0,-5,0,2,463,331,71.49,524,395,75.38
3,39,39,10,5,1.5,0,-5,1,0,723,516,71.37,824,609,73.91
3,39,39,10,5,1.5,0,-5,1,1,617,444,71.96,708,526,74.29
3,39,39,10,5,1.5,0,-5,1,2,462,330,71.43,522,393,75.29
3,39,39,10,5,1.5,0,-5,2,0,497,361,72.64,596,435,72.99
3,39,39,10,5,1.5,0,-5,2,1,497,361,72.64,596,435,72.99
3,39,39,10,5,1.5,0,-5,2,2,378,274,72.49,445,331,74.38
3,39,39,10,5,1.5,0,0,0,0,606,437,72.11,682,510,74.78
3,39,39,10,5,1.5,0,0,0,1,565,404,71.5,638,473,74.14
3,39,39,10,5,1.5,0,0,0,2,446,318,71.3,495,374,75.56
3,39,39,10,5,1.5,0,0,1,0,597,428,71.69,670,499,74.48
3,39,39,10,5,1.5,0,0,1,1,565,404,71.5,638,473,74.14
3,39,39,10,5,1.5,0,0,1,2,446,318,71.3,495,374,75.56
3,39,39,10,5,1.5,0,0,2,0,470,339,72.13,555,406,73.15
3,39,39,10,5,1.5,0,0,2,1,470,339,72.13,555,406,73.15
3,39,39,10,5,1.5,0,0,2,2,368,267,72.55,431,322,74.71
3,39,39,10,5,1.5,0,1,0,0,506,357,70.55,553,413,74.68
3,39,39,10,5,1.5,0,1,0,1,483,337,69.77,535,397,74.21
